0 1.0
1 -8.0
2 32.5
3 -89.0
4 184.375
5 -307.7
6 430.4125000000001
7 -518.5892857142858
8 549.0377232142857
9 -518.5892857142858
10 442.27502232142865
11 -343.8866842532468
12 245.73459567775978
13 -162.4647519667833
14 99.94911437613729
15 -57.499205429615074
16 31.06547446112063
17 -15.821709010445332
18 7.621882725337649
19 -3.4829765179279732
20 1.5142101415415565
21 -0.6274412839453847
22 0.24868884466290941
23 -0.09414468392294478
24 0.03441788929675055
25 -0.01186463706233977
26 0.0041562374465761096
27 -0.0011840540563958502
28 0.0005324682124165654
29 -2.455951459084211e-07
30 0.00015956854712283373
31 0.00011317089291577957
32 0.00012622023316151356
33 0.0001226613221854043
34 0.00012360338685555086
35 0.00012336114165465602
36 0.00012342170295487974
37 0.0001234069718277983
38 0.00012341046077894916
39 0.0001234096556363759
40 0.00012340983679345486
41 0.0001234097970272668
